,A,B,C,D,E,F,G,H,I,J
11725,Purple,Crimson,Purple,Fuchsia,Maroon,Navy blue,Plum,Navy blue,Pea green,Wheat
11726,Maroon,Crimson,Blue,Silver,Khaki,Silver,Hot pink,Purple,Gray,Purple
11727,Crimson,Maroon,Orange,Olive,Azure,Hot pink,Purple,Fuchsia,Maroon,Hot pink
11728,Olive,Green,Navy blue,Magenta,Azure,Olive,Plum,Plum,Crimson,Plum
11729,Green,Plum,Coral,Olive,Pea green,Black,Blue,Red,Olden,Lime
11730,Plum,Hot pink,Magenta,Maroon,Crimson,Olden,Yellow,Charcoal,Fuchsia,Coral
11731,Teal,Olive,Silver,Wheat,Yellow,Gray,Lime,Brown,Ivory,Charcoal
11732,Coral,Navy blue,Plum,Magenta,Cyan,Orange,Olden,Aquamarine,Crimson,Yellow
11733,Plum,Wheat,Fuchsia,Blue,Aquamarine,Pea green,Red,Green,Ivory,Silver
11734,Maroon,Purple,Yellow,Magenta,Plum,Red,Coral,Charcoal,Orange,Charcoal
11735,Navy blue,Olden,Orange,Plum,Black,Pea green,Ivory,Brown,Navy blue,Pea green
11736,Blue,Red,Aquamarine,Purple,Black,Navy blue,Ivory,Khaki,Plum,Coral
11737,Magenta,Black,Orange,Crimson,Red,Wheat,Navy blue,Fuchsia,Silver,Cyan
11738,Purple,Teal,Black,Red,Pea green,White,Charcoal,Charcoal,Blue,Gray
11739,Plum,Orange,Brown,Aquamarine,Orange,Azure,Brown,Aquamarine,Navy blue,Olden
11740,Pea green,White,Yellow,Hot pink,Olden,Gray,Gray,Teal,Charcoal,Lime
11741,Fuchsia,Lime,Aquamarine,Coral,Olive,Coral,Gray,Azure,Coral,Azure
11742,White,Lime,Teal,Wheat,Coral,Blue,Olden,Magenta,Hot pink,Navy blue
11743,Cyan,Orange,Green,Plum,Olden,Orange,Cyan,Charcoal,White,Brown
11744,Brown,Brown,Yellow,Navy blue,Black,Plum,Coral,Black,Aquamarine,Magenta
11745,Aquamarine,Brown,Fuchsia,Magenta,Cyan,Lime,Magenta,Lime,Purple,Olive
11746,Fuchsia,Pea green,Magenta,Gray,Azure,White,Pea green,Azure,Cyan,Cyan
11747,Purple,Blue,Olden,Lime,Wheat,Purple,Ivory,Aquamarine,Olive,Blue
11748,Red,Gray,Teal,Black,Brown,Aquamarine,Pea green,Gray,Cyan,Brown
11749,Navy blue,Magenta,Charcoal,Lime,Plum,Plum,Azure,Blue,Coral,Navy blue
11750,Lime,Crimson,Yellow,Olive,Black,Red,Charcoal,Ivory,Brown,Brown
11751,Black,Hot pink,Purple,Pea green,Silver,Cyan,Fuchsia,White,Navy blue,Azure
11752,Hot pink,White,Plum,Brown,Crimson,Pea green,Pea green,Olive,Ivory,Coral
11753,Lime,White,Crimson,Orange,Green,Yellow,Brown,Navy blue,Plum,Purple
11754,Black,Pea green,Navy blue,Cyan,Navy blue,Charcoal,Blue,Olden,Silver,Plum
11755,Coral,Red,Cyan,Green,Red,Green,Black,Olive,Cyan,Lime
11756,Ivory,Cyan,Wheat,Azure,Teal,Olive,Gray,Cyan,Khaki,Khaki
11757,Fuchsia,Azure,Aquamarine,Lime,Orange,Crimson,Charcoal,Fuchsia,Black,Fuchsia
11758,Green,Ivory,Ivory,Wheat,Black,Gray,Maroon,Cyan,Purple,Yellow
11759,Pea green,Olive,Red,Fuchsia,Wheat,Aquamarine,White,Maroon,Charcoal,Wheat
11760,Olden,Wheat,Azure,Khaki,Red,Fuchsia,Black,Gray,Hot pink,Red
11761,Black,Pea green,Coral,Azure,Charcoal,White,Brown,Plum,Blue,Olden
11762,White,Plum,Olden,Plum,Pea green,Charcoal,Navy blue,Black,Orange,Black
11763,Brown,Aquamarine,Yellow,Pea green,Silver,Green,Cyan,Red,Gray,Khaki
11764,Coral,Hot pink,Red,Magenta,Wheat,Azure,Lime,Fuchsia,Blue,Fuchsia
11765,Black,Magenta,Charcoal,Brown,Pea green,Wheat,Crimson,Magenta,Azure,Aquamarine
11766,Lime,Gray,Coral,Navy blue,White,Wheat,Teal,Crimson,Brown,Maroon
11767,Brown,Fuchsia,Charcoal,Yellow,Pea green,Green,Charcoal,Coral,Crimson,Purple
11768,Plum,White,Hot pink,Hot pink,White,Aquamarine,Gray,Coral,Red,Wheat
11769,Azure,Fuchsia,Green,Plum,Yellow,Lime,Purple,Orange,Yellow,Coral
11770,Black,Ivory,Olive,Olive,Blue,Red,Brown,Blue,Silver,Olive
11771,Fuchsia,Pea green,Crimson,Lime,Azure,Navy blue,Yellow,Gray,Lime,Blue
11772,Olive,Azure,Olive,Hot pink,Crimson,Ivory,Magenta,Cyan,Red,Yellow
11773,Silver,Brown,Charcoal,Fuchsia,Crimson,Teal,Black,Blue,Silver,Coral
11774,Fuchsia,Olive,Hot pink,Pea green,Olden,Plum,Magenta,White,Blue,Cyan
11775,Aquamarine,Olive,Cyan,Navy blue,Teal,Fuchsia,Aquamarine,Hot pink,Khaki,Orange
11776,Silver,Purple,Crimson,Teal,Yellow,Teal,Hot pink,Yellow,Lime,White
11777,Maroon,Red,Magenta,Teal,Khaki,Pea green,Yellow,Crimson,Brown,White
11778,Red,Blue,Wheat,Ivory,Gray,Khaki,Brown,Red,Olden,Yellow
11779,Plum,Aquamarine,Purple,Red,Wheat,Crimson,Red,Gray,Blue,Gray
11780,Plum,Plum,Olive,Yellow,Blue,Aquamarine,Pea green,Crimson,Fuchsia,Fuchsia
11781,Crimson,Black,Orange,Maroon,Blue,Lime,Aquamarine,Crimson,Teal,Hot pink
11782,Yellow,Green,Fuchsia,Aquamarine,Maroon,Lime,Orange,Blue,Olive,Gray
11783,Brown,Lime,White,Pea green,Azure,Teal,Hot pink,Aquamarine,Navy blue,Green
11784,Red,Wheat,Khaki,Orange,Yellow,Ivory,Blue,Khaki,Magenta,Orange
11785,Maroon,Cyan,Olden,Gray,Purple,Ivory,Yellow,Gray,Magenta,Wheat
11786,Lime,Teal,Fuchsia,Aquamarine,Magenta,Khaki,Purple,Gray,Blue,Red
11787,Aquamarine,Khaki,Lime,Brown,Magenta,Blue,Maroon,Teal,Silver,Orange
11788,Wheat,Teal,Khaki,Azure,Red,Cyan,Maroon,Azure,Coral,Lime
11789,Silver,Charcoal,Navy blue,Khaki,Crimson,Azure,Navy blue,Charcoal,Silver,Lime
11790,Navy blue,Charcoal,Hot pink,Azure,Teal,Wheat,Green,Pea green,Crimson,Purple
11791,Coral,Lime,Black,Coral,Aquamarine,Wheat,Crimson,Charcoal,Red,Wheat
11792,Brown,Yellow,Azure,Black,Coral,Purple,Charcoal,Maroon,Hot pink,Yellow
11793,White,Ivory,Yellow,Gray,Blue,Black,Teal,Crimson,Pea green,Olive
11794,Aquamarine,Green,Silver,Khaki,Wheat,Orange,Fuchsia,Crimson,Lime,Olive
11795,Coral,Charcoal,Green,Teal,Maroon,Wheat,Fuchsia,Gray,Olden,Purple
11796,Purple,Charcoal,Magenta,Teal,Maroon,Olive,Olden,Red,Pea green,Magenta
11797,Charcoal,Green,Blue,Olive,Cyan,Red,Gray,Pea green,Charcoal,Purple
11798,Gray,Olden,Silver,Brown,Wheat,Fuchsia,Cyan,Charcoal,Teal,Brown
11799,Teal,Wheat,Coral,Blue,White,Magenta,Khaki,Crimson,Silver,Coral
11800,Silver,Brown,Hot pink,Maroon,Silver,White,Crimson,Crimson,Olden,Gray
11801,Orange,Aquamarine,Purple,Cyan,Magenta,Red,White,Brown,Hot pink,Azure
11802,Wheat,Olive,Red,Hot pink,Green,Khaki,Purple,Black,Green,Purple
11803,Orange,Lime,Orange,Pea green,Lime,Ivory,Yellow,Navy blue,Azure,Magenta
11804,Lime,Ivory,Plum,Khaki,Cyan,Purple,Khaki,Ivory,Brown,Lime
11805,White,Yellow,Wheat,Navy blue,Maroon,Navy blue,Olive,Green,Red,Charcoal
11806,Gray,Fuchsia,Green,Azure,Pea green,Black,Ivory,Cyan,Orange,Ivory
11807,Azure,White,Olden,Magenta,Navy blue,Magenta,Aquamarine,Green,Red,Olden
11808,White,Lime,Ivory,Gray,Crimson,Hot pink,Silver,Magenta,Teal,Olive
11809,Khaki,Yellow,Orange,Pea green,Pea green,Charcoal,Ivory,Purple,Azure,Lime
11810,Hot pink,Navy blue,Olden,Magenta,Coral,Olden,Azure,Olive,Azure,Blue
11811,Hot pink,Teal,Khaki,Green,Silver,White,Navy blue,Magenta,Hot pink,Ivory
11812,Red,Gray,Cyan,Green,Teal,Magenta,Coral,Magenta,Navy blue,Olden
11813,Azure,Aquamarine,Coral,Coral,Cyan,Olden,Olden,Green,Silver,Coral
11814,Lime,Maroon,Black,Crimson,Coral,Azure,Maroon,Olive,Maroon,Olive
11815,Silver,Brown,Purple,Wheat,Green,Silver,Gray,Maroon,Green,Magenta
11816,Navy blue,Purple,Khaki,Coral,Fuchsia,Khaki,Navy blue,Coral,Khaki,Green
11817,Coral,Teal,Charcoal,Plum,Fuchsia,Charcoal,Black,Purple,Cyan,Azure
11818,Silver,Green,Coral,Cyan,Charcoal,White,Maroon,Aquamarine,Khaki,Lime
11819,Blue,Coral,Magenta,Magenta,Hot pink,Ivory,Wheat,Blue,Brown,Olive
11820,Maroon,Teal,Olden,Hot pink,Ivory,Ivory,Magenta,Teal,Fuchsia,Blue
11821,Coral,Navy blue,Magenta,Wheat,Aquamarine,Gray,Aquamarine,Plum,Pea green,Hot pink
11822,Maroon,Plum,Olive,Fuchsia,Orange,Pea green,Ivory,Navy blue,Fuchsia,Coral
11823,Hot pink,Silver,Red,Magenta,Purple,Yellow,Olden,Teal,Maroon,Magenta
11824,Aquamarine,Azure,Ivory,Green,Green,Coral,Fuchsia,Ivory,Coral,Charcoal
11825,Yellow,Teal,Olden,Green,Wheat,Gray,Pea green,Fuchsia,Gray,Cyan
11826,Purple,Wheat,Azure,Aquamarine,Gray,Olden,Teal,Lime,Charcoal,Green
11827,Blue,Azure,Wheat,Cyan,Silver,Orange,Pea green,Silver,Olden,Hot pink
11828,Teal,Crimson,Khaki,Olden,Azure,Black,White,Crimson,Black,Azure
11829,Maroon,Olive,Brown,Coral,Black,Coral,Fuchsia,Maroon,Charcoal,Yellow
11830,Purple,Coral,Navy blue,Orange,Teal,Crimson,Lime,Blue,Azure,Blue
11831,Magenta,Olden,Plum,Olden,Blue,Brown,Aquamarine,Wheat,Black,Hot pink
11832,Lime,Khaki,Aquamarine,White,Olive,Brown,Ivory,Navy blue,Fuchsia,Teal
11833,Navy blue,Wheat,Coral,Cyan,Khaki,White,Yellow,Green,Brown,Olive
11834,Azure,Silver,White,Fuchsia,Lime,Cyan,Ivory,Azure,Azure,Purple
11835,Olive,Crimson,Olden,Crimson,Pea green,Plum,Azure,Wheat,Fuchsia,Olive
11836,Pea green,Purple,Navy blue,Plum,Ivory,Coral,Magenta,Cyan,Gray,Charcoal
11837,Pea green,Charcoal,Azure,Cyan,Silver,Aquamarine,Charcoal,Red,Azure,Azure
11838,Fuchsia,Hot pink,Ivory,White,Teal,Coral,Pea green,Red,Plum,Aquamarine
11839,Ivory,Teal,Black,Brown,Teal,Red,Aquamarine,Navy blue,Magenta,Yellow
11840,Wheat,Maroon,Navy blue,Red,Olden,Yellow,Green,Green,Yellow,Olive
11841,Azure,Pea green,Khaki,Black,Gray,Red,Black,Maroon,Navy blue,Charcoal
11842,Crimson,Orange,Plum,Silver,Plum,Olden,Plum,Magenta,Pea green,Navy blue
11843,Hot pink,Hot pink,White,Yellow,Coral,Ivory,Charcoal,Cyan,White,Navy blue
11844,Green,Brown,Blue,Charcoal,Red,Olive,Purple,Silver,Navy blue,Blue
11845,Azure,Magenta,Aquamarine,Orange,Magenta,Khaki,Gray,Navy blue,Lime,Aquamarine
11846,White,Khaki,Maroon,Wheat,Azure,Khaki,Teal,Purple,Aquamarine,Orange
11847,Brown,Charcoal,Olden,Fuchsia,Lime,Navy blue,Coral,Olden,Orange,Azure
11848,Purple,Blue,Crimson,Olden,Pea green,Green,Ivory,Plum,Maroon,Ivory
11849,Wheat,Navy blue,White,Azure,Khaki,Navy blue,Silver,Charcoal,Ivory,Olden
11850,Cyan,Brown,Cyan,Coral,Olden,Gray,Navy blue,Red,Aquamarine,Gray
11851,Red,Cyan,Blue,Olive,Ivory,White,White,Lime,Orange,Khaki
11852,Purple,Aquamarine,Cyan,Maroon,Fuchsia,Hot pink,Green,Black,Black,Purple
11853,Blue,Lime,Yellow,Teal,Navy blue,Yellow,Khaki,Yellow,Red,Blue
11854,Orange,Aquamarine,Magenta,Khaki,Olden,Olive,Hot pink,Blue,White,Coral
11855,Khaki,Silver,Black,Purple,Fuchsia,Maroon,Ivory,Gray,Yellow,Maroon
11856,Orange,Plum,Pea green,Orange,Plum,Maroon,Gray,Red,Coral,Brown
11857,Crimson,Coral,Azure,Navy blue,Khaki,Black,Olive,Plum,Azure,Olden
11858,Red,Coral,White,Coral,Azure,Cyan,Orange,Ivory,Black,Green
11859,Wheat,Charcoal,Maroon,Gray,Purple,Blue,White,Aquamarine,White,Ivory
11860,Silver,Coral,Wheat,Teal,Coral,Lime,Hot pink,Maroon,Azure,Khaki
11861,Navy blue,Silver,Pea green,Ivory,Yellow,Azure,White,Blue,Lime,Brown
11862,Brown,Navy blue,Wheat,Purple,Orange,Olive,Purple,Maroon,Aquamarine,Brown
11863,Magenta,Yellow,Khaki,Maroon,Olive,Aquamarine,Plum,Coral,Brown,Blue
11864,Blue,Plum,Green,Black,Green,Green,Navy blue,Wheat,Crimson,Lime
11865,Wheat,Crimson,Green,Teal,Brown,Brown,Aquamarine,Azure,Fuchsia,Magenta
11866,Wheat,Green,Cyan,Teal,Crimson,Fuchsia,Olive,Hot pink,Magenta,Purple
11867,Pea green,Crimson,Ivory,Gray,Blue,Aquamarine,Hot pink,Coral,Crimson,Teal
11868,Navy blue,Black,Purple,Aquamarine,Maroon,Teal,Purple,Crimson,Olden,Black
11869,Charcoal,Pea green,Green,Gray,Gray,Green,Orange,Brown,Orange,Purple
11870,Aquamarine,Cyan,Red,Gray,Azure,Crimson,Teal,Azure,Gray,Lime
11871,Ivory,Fuchsia,Cyan,Maroon,Silver,Cyan,Pea green,Brown,Yellow,Olive
11872,Purple,Charcoal,Silver,Blue,Wheat,Magenta,Green,Green,Khaki,Black
11873,Orange,Hot pink,Gray,Plum,Green,Brown,Maroon,Azure,Navy blue,Red
11874,Blue,Silver,Aquamarine,Teal,Navy blue,Magenta,Olive,Gray,Silver,Ivory
11875,Yellow,White,Charcoal,Aquamarine,Red,Pea green,Yellow,Navy blue,Orange,Silver
11876,Silver,Khaki,Cyan,Yellow,Lime,Brown,Orange,Yellow,Magenta,Ivory
11877,Cyan,Red,Gray,Crimson,Blue,Olden,Khaki,Purple,Brown,Red
11878,Gray,Green,Cyan,Gray,Silver,Blue,Ivory,Gray,Pea green,Lime
11879,Yellow,Pea green,Khaki,Azure,Gray,White,Teal,Wheat,Crimson,Ivory
11880,Wheat,Olive,Cyan,Navy blue,Crimson,Cyan,Khaki,Pea green,Yellow,Fuchsia
11881,Pea green,Cyan,Navy blue,Gray,Magenta,Ivory,Cyan,Cyan,Hot pink,Red
11882,Blue,Cyan,Plum,White,Lime,Brown,Olden,Black,Olive,Purple
11883,Purple,Ivory,Purple,Maroon,Lime,Crimson,Black,Wheat,Magenta,Azure
11884,Hot pink,Purple,Maroon,Ivory,Coral,Cyan,Red,Aquamarine,White,Charcoal
11885,Fuchsia,Plum,Green,Lime,Plum,Yellow,Gray,Red,Brown,Pea green
11886,Olden,Crimson,Aquamarine,Purple,Khaki,Red,Charcoal,Crimson,Orange,Yellow
11887,Blue,Coral,Khaki,Red,Magenta,Green,Teal,Ivory,Pea green,Navy blue
11888,Blue,Orange,Purple,Pea green,Pea green,Khaki,Green,Azure,Fuchsia,Wheat
11889,Brown,Cyan,Hot pink,Purple,Khaki,Red,Brown,Olden,Ivory,Crimson
11890,White,Azure,Ivory,Orange,Yellow,Olden,Red,Gray,Magenta,Green
11891,Brown,Orange,Wheat,Aquamarine,Red,Lime,Silver,Crimson,Gray,Hot pink
11892,Cyan,Teal,Ivory,Red,Blue,Wheat,Gray,Ivory,Fuchsia,Gray
11893,Cyan,Coral,Yellow,Orange,Cyan,Gray,Brown,White,Hot pink,Ivory
11894,Fuchsia,Blue,Charcoal,Charcoal,Coral,Green,Charcoal,Fuchsia,Navy blue,Coral
11895,Black,Magenta,Black,Lime,Silver,Crimson,Coral,Maroon,Coral,White
11896,Azure,Hot pink,Olden,White,Magenta,Brown,Yellow,Cyan,Ivory,Coral
11897,Azure,Magenta,Black,Khaki,Khaki,Plum,Teal,Olive,Purple,Olden
11898,Orange,Maroon,Purple,Cyan,Yellow,Maroon,Red,Black,Blue,Charcoal
11899,Pea green,Azure,Gray,Brown,Plum,Orange,Black,Olive,Fuchsia,Hot pink
11900,Maroon,Azure,Charcoal,Coral,Charcoal,Aquamarine,White,Teal,Magenta,Yellow
11901,Olive,Silver,Lime,Aquamarine,Azure,Plum,Olive,Olden,Hot pink,Crimson
11902,White,Brown,Fuchsia,Aquamarine,Olden,Gray,Maroon,Hot pink,Olden,Azure
11903,Cyan,Plum,Silver,Teal,Fuchsia,Olive,Green,Green,Ivory,Red
11904,Fuchsia,Fuchsia,Charcoal,Black,Olden,Hot pink,Lime,Aquamarine,Yellow,Coral
11905,Red,Teal,Azure,Hot pink,Aquamarine,Gray,Azure,Yellow,Green,Fuchsia
11906,White,Azure,Khaki,Azure,Orange,Fuchsia,White,Teal,Olive,Plum
11907,Aquamarine,White,Teal,Green,Hot pink,Hot pink,Maroon,Aquamarine,Olive,Magenta
11908,Fuchsia,Silver,Maroon,Orange,Lime,Cyan,Red,Orange,Hot pink,Coral
11909,Crimson,White,Aquamarine,Fuchsia,Lime,Black,Yellow,Fuchsia,Ivory,Pea green
11910,Green,White,Lime,Silver,Charcoal,Purple,Pea green,Coral,Yellow,Olden
11911,Pea green,Red,Teal,Azure,Teal,Hot pink,Wheat,Purple,Maroon,Pea green
11912,Magenta,Aquamarine,Magenta,Aquamarine,Teal,Khaki,Fuchsia,Yellow,Magenta,Azure
11913,Orange,Crimson,Navy blue,Charcoal,Azure,Coral,Azure,Olden,Cyan,Wheat
11914,Wheat,Fuchsia,Magenta,Charcoal,Green,Teal,Brown,Gray,Wheat,Hot pink
11915,Yellow,Olden,Navy blue,Brown,Olden,White,Crimson,Olive,Orange,Charcoal
11916,Pea green,Orange,Fuchsia,Green,Khaki,Wheat,Purple,Aquamarine,Khaki,Maroon
11917,Aquamarine,Blue,Hot pink,Yellow,Wheat,Crimson,Hot pink,Plum,Black,Teal
11918,Green,Ivory,Lime,Cyan,Pea green,Orange,Lime,Khaki,Khaki,Yellow
11919,Maroon,Blue,Azure,Cyan,Wheat,White,Gray,Cyan,Khaki,Green
11920,Purple,Maroon,Wheat,Olive,Khaki,Charcoal,Orange,Orange,Aquamarine,Brown
11921,Navy blue,White,Fuchsia,Red,Yellow,Yellow,Coral,White,Cyan,Crimson
11922,Magenta,Purple,Orange,Brown,Red,Charcoal,Olden,Maroon,Maroon,Silver
11923,Gray,Red,Brown,Ivory,Blue,Coral,Navy blue,Ivory,Orange,White
11924,Ivory,Gray,Maroon,Magenta,Charcoal,Navy blue,Teal,Plum,Charcoal,Plum
11925,Gray,Olden,Lime,Gray,Aquamarine,Crimson,Gray,Wheat,Yellow,Magenta
11926,Purple,Black,Olive,Black,Aquamarine,Crimson,Hot pink,Lime,Lime,Purple
11927,Aquamarine,Wheat,Wheat,Red,Azure,Plum,Khaki,Red,Charcoal,Hot pink
11928,Magenta,Magenta,Teal,Fuchsia,Lime,Fuchsia,Azure,Orange,Cyan,Purple
11929,Magenta,Gray,Khaki,Orange,Aquamarine,Charcoal,Silver,Olden,Coral,Plum
11930,Green,Ivory,Hot pink,Olden,Pea green,Khaki,Aquamarine,Plum,Crimson,Black
11931,Cyan,Hot pink,Aquamarine,Azure,Plum,Purple,Olden,Cyan,Aquamarine,Yellow
11932,Aquamarine,Azure,Plum,Plum,Navy blue,Silver,Coral,Orange,Green,Magenta
11933,Fuchsia,Aquamarine,Khaki,Khaki,Pea green,Ivory,Cyan,Red,Aquamarine,Red
11934,Plum,Olive,Coral,Green,Maroon,Maroon,Silver,Orange,Maroon,Pea green
11935,Gray,Azure,Green,Yellow,Brown,Lime,Charcoal,Aquamarine,Magenta,Plum
11936,Ivory,Pea green,Silver,Maroon,Yellow,Olden,Red,Cyan,Orange,Aquamarine
11937,Plum,Azure,Charcoal,Gray,Brown,Plum,Green,Brown,Blue,Gray
11938,Green,Lime,Aquamarine,Silver,Wheat,Hot pink,Brown,Orange,White,Blue
11939,Red,Crimson,White,Black,Lime,Khaki,Blue,Gray,Hot pink,Blue
11940,Navy blue,Silver,Yellow,Navy blue,Charcoal,Khaki,Lime,Hot pink,Coral,Black
11941,Coral,Gray,Fuchsia,Green,Plum,Gray,Green,Orange,Ivory,Teal
11942,Yellow,Ivory,Green,Fuchsia,Fuchsia,Yellow,Orange,Aquamarine,Yellow,Yellow
11943,Gray,Red,Hot pink,Ivory,Coral,Purple,Olive,Teal,Gray,Cyan
11944,Maroon,Charcoal,Azure,Olive,Azure,Yellow,Navy blue,Azure,Black,Maroon
11945,Magenta,Khaki,Purple,Azure,Silver,Silver,Wheat,Yellow,Silver,Plum
11946,Azure,Plum,Gray,Plum,Red,Orange,Black,Olden,Teal,Teal
11947,Orange,Navy blue,Ivory,Black,Yellow,Fuchsia,Blue,Orange,Charcoal,Wheat
11948,Fuchsia,Green,Magenta,Black,Black,White,White,Brown,Azure,Cyan
11949,Olive,Teal,Azure,Magenta,Crimson,Coral,Fuchsia,Purple,Coral,Gray
11950,Charcoal,Charcoal,Black,Charcoal,Purple,Silver,Green,Black,Teal,Navy blue
11951,White,Purple,Pea green,Olden,Azure,Gray,Wheat,Silver,Pea green,Blue
11952,Charcoal,Brown,Maroon,Yellow,Blue,Blue,Olden,Silver,Aquamarine,Maroon
11953,White,Navy blue,Gray,Gray,Azure,Charcoal,Plum,Blue,White,Black
11954,Lime,Red,Gray,Black,Silver,White,Magenta,Wheat,Fuchsia,Hot pink
11955,Coral,White,Wheat,White,Azure,Ivory,Fuchsia,White,Plum,Aquamarine
11956,White,Navy blue,Silver,Fuchsia,Maroon,Pea green,Pea green,Olden,Charcoal,Fuchsia
11957,Charcoal,Brown,Yellow,Yellow,Red,Brown,White,Coral,Pea green,Blue
11958,Olden,White,Green,Gray,Charcoal,Maroon,Plum,Azure,Aquamarine,White
11959,Green,Black,Khaki,Navy blue,Olive,Aquamarine,Lime,Plum,Black,White
11960,Hot pink,Cyan,Blue,Pea green,Crimson,Gray,Wheat,Khaki,Red,Navy blue
11961,Azure,Black,Aquamarine,Coral,Crimson,Coral,Pea green,Red,Wheat,Crimson
11962,Gray,Orange,Olden,Maroon,Orange,Coral,Crimson,Maroon,Pea green,Red
11963,Cyan,Wheat,Azure,Teal,Gray,Silver,Charcoal,Gray,White,Pea green
11964,Red,Olive,Plum,Coral,Crimson,Green,Wheat,Cyan,Pea green,Olden
11965,Aquamarine,Plum,Olden,Yellow,Silver,Coral,Crimson,Azure,Charcoal,Fuchsia
11966,Pea green,Coral,White,Olive,Silver,Plum,Silver,Teal,Aquamarine,Teal
11967,Magenta,Orange,Crimson,Cyan,Purple,Wheat,Navy blue,Lime,Ivory,Coral
11968,Aquamarine,Lime,Green,Green,Blue,Gray,Khaki,Red,Maroon,Pea green
11969,Hot pink,Pea green,Coral,Aquamarine,Coral,Crimson,Orange,Crimson,Maroon,Coral
11970,Charcoal,Red,Silver,Crimson,Wheat,Cyan,Fuchsia,Brown,Red,Brown
11971,Crimson,Charcoal,Charcoal,Crimson,Magenta,Ivory,Coral,Khaki,Aquamarine,Gray
11972,Green,Olive,Purple,Ivory,Black,Khaki,Crimson,Magenta,Black,Hot pink
11973,Lime,Plum,Charcoal,Black,Azure,Brown,Green,Charcoal,Yellow,Teal
11974,Red,Brown,Lime,Black,Green,Aquamarine,Coral,Lime,Black,Hot pink
11975,Brown,Red,Pea green,Maroon,Silver,Fuchsia,Charcoal,Lime,Wheat,Coral
11976,Yellow,Magenta,Teal,Olive,Green,Wheat,Navy blue,Green,Lime,Silver
11977,Purple,Orange,Orange,Black,Maroon,Maroon,Maroon,Crimson,White,Olden
11978,Yellow,Wheat,White,Magenta,Olive,Maroon,Aquamarine,Purple,Olive,Coral
11979,Cyan,Ivory,White,Gray,Orange,Aquamarine,Green,Fuchsia,Olive,Ivory
11980,Crimson,Pea green,Crimson,Gray,Teal,Crimson,Navy blue,Hot pink,White,Orange
11981,Cyan,Navy blue,Teal,Maroon,Magenta,Navy blue,Green,Ivory,Navy blue,Coral
11982,Gray,Aquamarine,Cyan,Black,Coral,Pea green,Coral,Pea green,Purple,Crimson
11983,Wheat,Yellow,Brown,Silver,Wheat,Orange,Coral,Yellow,Olive,Plum
11984,Gray,Wheat,Orange,Navy blue,Blue,Fuchsia,Azure,Silver,Black,Orange
11985,Azure,Yellow,Maroon,Olive,Khaki,Aquamarine,Lime,Coral,Azure,Ivory
11986,Pea green,Olden,Lime,Purple,Wheat,Cyan,Magenta,Red,Coral,Plum
11987,Plum,Olden,Teal,Lime,Olive,Wheat,Orange,Purple,Brown,Charcoal
11988,Olden,Silver,Purple,Green,Wheat,Orange,Plum,Ivory,Brown,Yellow
11989,Maroon,Green,Plum,Pea green,Maroon,Wheat,Silver,Ivory,Cyan,Khaki
11990,Green,Khaki,Khaki,Olden,Azure,Hot pink,Navy blue,Wheat,Silver,Orange
11991,Green,Aquamarine,Purple,Pea green,Aquamarine,Crimson,Orange,Aquamarine,Cyan,Coral
11992,Plum,Black,Khaki,Hot pink,Blue,Aquamarine,Orange,Orange,Blue,Brown
11993,Cyan,Hot pink,Yellow,Teal,Ivory,Orange,Silver,Purple,Ivory,Maroon
11994,Fuchsia,Gray,Maroon,Pea green,Teal,Green,Purple,Navy blue,White,Purple
11995,Teal,Blue,Ivory,Charcoal,Plum,Cyan,Blue,Teal,Ivory,Wheat
11996,Black,Plum,Coral,Ivory,Navy blue,Magenta,Magenta,Plum,Aquamarine,Yellow
11997,Purple,Blue,Azure,Olden,Aquamarine,Teal,Red,Blue,Khaki,Hot pink
11998,Azure,White,Brown,Navy blue,Gray,Coral,Plum,Pea green,Maroon,Magenta
11999,Navy blue,Khaki,Maroon,Crimson,Charcoal,Ivory,Fuchsia,Black,Ivory,White
12000,Orange,Teal,Plum,Brown,Red,Maroon,Navy blue,Ivory,Red,Lime
12001,Ivory,Pea green,Hot pink,Wheat,Hot pink,Pea green,Plum,Green,Orange,Lime
12002,Ivory,Orange,Navy blue,Green,Ivory,Charcoal,Olive,Charcoal,Pea green,White
12003,Teal,Blue,Ivory,Crimson,Hot pink,Black,Cyan,Black,Brown,Navy blue
12004,Plum,Blue,Gray,Ivory,Silver,Ivory,Gray,Blue,White,Aquamarine
12005,Wheat,Maroon,Charcoal,Purple,Magenta,Magenta,Gray,Magenta,Orange,Teal
12006,Silver,Black,Yellow,Purple,Crimson,Red,Crimson,Silver,Olden,Olden
12007,Azure,Coral,Crimson,Coral,Pea green,Navy blue,Crimson,White,Azure,Green
12008,Fuchsia,Yellow,Lime,Pea green,Black,Plum,Silver,Lime,Hot pink,Magenta
12009,Magenta,Wheat,Black,Aquamarine,Khaki,Hot pink,Teal,Black,Charcoal,Black
12010,Aquamarine,Purple,Pea green,Blue,Purple,Ivory,Black,Olive,Green,Aquamarine
12011,Blue,Fuchsia,Fuchsia,Plum,Magenta,Coral,Pea green,Gray,Charcoal,Blue
12012,Wheat,Maroon,Khaki,Black,Wheat,Aquamarine,Maroon,Gray,Maroon,Lime
12013,Black,Khaki,Fuchsia,Gray,Olive,Yellow,Crimson,Hot pink,Gray,Maroon
